date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all,age_group_type
202209,40 - 49,fully_vaccinated_no_booster,0,1,406979,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,50 - 59,fully_vaccinated_first_booster,0,5,686489,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,50 - 59,fully_vaccinated_no_booster,0,18,363295,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,60 - 69,fully_vaccinated_first_booster,0,13,648113,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,60 - 69,fully_vaccinated_no_booster,0,42,188988,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,70 - 79,fully_vaccinated_first_booster,1,47,577985,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,70 - 79,fully_vaccinated_no_booster,1,124,94228,1.06,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,80+,fully_vaccinated_first_booster,15,163,369828,4.06,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,80+,fully_vaccinated_no_booster,1,451,64257,1.56,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,0 - 9,fully_vaccinated_first_booster,0,0,225,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,0 - 9,fully_vaccinated_no_booster,0,0,21707,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,10 - 19,fully_vaccinated_first_booster,0,0,107767,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,10 - 19,fully_vaccinated_no_booster,0,0,303722,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,20 - 29,fully_vaccinated_first_booster,0,0,313718,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,20 - 29,fully_vaccinated_no_booster,0,1,429074,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,30 - 39,fully_vaccinated_first_booster,0,1,448518,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,30 - 39,fully_vaccinated_no_booster,0,0,464004,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,40 - 49,fully_vaccinated_first_booster,0,1,526486,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,40 - 49,fully_vaccinated_no_booster,0,1,405146,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,50 - 59,fully_vaccinated_first_booster,2,7,688633,0.29,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,50 - 59,fully_vaccinated_no_booster,0,18,361325,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,60 - 69,fully_vaccinated_first_booster,2,15,649614,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,60 - 69,fully_vaccinated_no_booster,2,44,187629,1.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,70 - 79,fully_vaccinated_first_booster,2,49,578707,0.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,70 - 79,fully_vaccinated_no_booster,2,126,93577,2.14,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,80+,fully_vaccinated_first_booster,15,178,370290,4.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,80+,fully_vaccinated_no_booster,9,460,63861,14.09,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,0 - 9,fully_vaccinated_first_booster,0,0,225,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,0 - 9,fully_vaccinated_no_booster,0,0,22297,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,10 - 19,fully_vaccinated_first_booster,0,0,108662,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,10 - 19,fully_vaccinated_no_booster,0,0,303541,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,20 - 29,fully_vaccinated_first_booster,0,0,315376,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,20 - 29,fully_vaccinated_no_booster,0,1,427627,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,30 - 39,fully_vaccinated_first_booster,0,1,450682,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,30 - 39,fully_vaccinated_no_booster,0,0,462053,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,40 - 49,fully_vaccinated_first_booster,1,2,528605,0.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,40 - 49,fully_vaccinated_no_booster,0,1,403157,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,50 - 59,fully_vaccinated_first_booster,1,8,690792,0.14,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,50 - 59,fully_vaccinated_no_booster,0,18,359285,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,60 - 69,fully_vaccinated_first_booster,1,16,650954,0.15,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,60 - 69,fully_vaccinated_no_booster,1,45,186378,0.54,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,70 - 79,fully_vaccinated_first_booster,7,56,579453,1.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,70 - 79,fully_vaccinated_no_booster,3,129,92881,3.23,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,80+,fully_vaccinated_first_booster,26,204,370757,7.01,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,80+,fully_vaccinated_no_booster,8,468,63439,12.61,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,0 - 9,fully_vaccinated_first_booster,0,0,226,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,0 - 9,fully_vaccinated_no_booster,0,0,22684,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,10 - 19,fully_vaccinated_first_booster,0,0,109815,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,10 - 19,fully_vaccinated_no_booster,0,0,302989,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,20 - 29,fully_vaccinated_first_booster,0,0,317170,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,20 - 29,fully_vaccinated_no_booster,0,1,425997,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,30 - 39,fully_vaccinated_first_booster,0,1,453086,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,30 - 39,fully_vaccinated_no_booster,0,0,459833,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,40 - 49,fully_vaccinated_first_booster,0,2,530918,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,40 - 49,fully_vaccinated_no_booster,0,1,400981,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,50 - 59,fully_vaccinated_first_booster,2,10,693174,0.29,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,50 - 59,fully_vaccinated_no_booster,1,19,357025,0.28,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,60 - 69,fully_vaccinated_first_booster,0,16,652452,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,60 - 69,fully_vaccinated_no_booster,0,45,184950,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,70 - 79,fully_vaccinated_first_booster,5,61,580180,0.86,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,70 - 79,fully_vaccinated_no_booster,5,134,92194,5.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,80+,fully_vaccinated_first_booster,19,223,371201,5.12,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,80+,fully_vaccinated_no_booster,6,474,63035,9.52,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,0 - 9,fully_vaccinated_first_booster,0,0,228,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,0 - 9,fully_vaccinated_no_booster,0,0,23023,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,10 - 19,fully_vaccinated_first_booster,0,0,111025,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,10 - 19,fully_vaccinated_no_booster,0,0,302346,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,20 - 29,fully_vaccinated_first_booster,0,0,319067,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,20 - 29,fully_vaccinated_no_booster,0,1,424252,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,30 - 39,fully_vaccinated_first_booster,0,1,455497,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,30 - 39,fully_vaccinated_no_booster,0,0,457578,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,40 - 49,fully_vaccinated_first_booster,0,2,533308,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,40 - 49,fully_vaccinated_no_booster,0,1,398688,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,50 - 59,fully_vaccinated_first_booster,1,11,695303,0.14,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,50 - 59,fully_vaccinated_no_booster,0,19,354976,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,60 - 69,fully_vaccinated_first_booster,2,18,653608,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,60 - 69,fully_vaccinated_no_booster,0,45,183852,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,70 - 79,fully_vaccinated_first_booster,5,66,580779,0.86,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,70 - 79,fully_vaccinated_no_booster,4,138,91632,4.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,80+,fully_vaccinated_first_booster,10,233,371590,2.69,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,80+,fully_vaccinated_no_booster,2,476,62664,3.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,0 - 9,fully_vaccinated_first_booster,0,0,230,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,0 - 9,fully_vaccinated_no_booster,0,0,23200,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,10 - 19,fully_vaccinated_first_booster,0,0,111884,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,10 - 19,fully_vaccinated_no_booster,0,0,301841,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,20 - 29,fully_vaccinated_first_booster,0,0,320696,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,20 - 29,fully_vaccinated_no_booster,0,1,422744,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,30 - 39,fully_vaccinated_first_booster,0,1,457379,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,30 - 39,fully_vaccinated_no_booster,0,0,455804,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,40 - 49,fully_vaccinated_first_booster,0,2,535191,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,40 - 49,fully_vaccinated_no_booster,0,1,396874,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,50 - 59,fully_vaccinated_first_booster,1,12,697178,0.14,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,50 - 59,fully_vaccinated_no_booster,0,19,353167,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,60 - 69,fully_vaccinated_first_booster,2,20,654693,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,60 - 69,fully_vaccinated_no_booster,0,45,182812,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,70 - 79,fully_vaccinated_first_booster,4,70,581349,0.69,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,70 - 79,fully_vaccinated_no_booster,2,140,91084,2.2,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,80+,fully_vaccinated_first_booster,10,243,371881,2.69,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,80+,fully_vaccinated_no_booster,4,480,62392,6.41,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202214,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,0 - 9,fully_vaccinated_first_booster,0,0,230,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,0 - 9,fully_vaccinated_no_booster,0,0,23308,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,10 - 19,fully_vaccinated_first_booster,0,0,112571,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,10 - 19,fully_vaccinated_no_booster,0,0,301395,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,20 - 29,fully_vaccinated_first_booster,0,0,321857,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,20 - 29,fully_vaccinated_no_booster,0,1,421690,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,30 - 39,fully_vaccinated_first_booster,0,1,458733,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,30 - 39,fully_vaccinated_no_booster,0,0,454544,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,40 - 49,fully_vaccinated_first_booster,0,2,536415,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,40 - 49,fully_vaccinated_no_booster,1,2,395699,0.25,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,50 - 59,fully_vaccinated_first_booster,0,12,698403,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,50 - 59,fully_vaccinated_no_booster,0,19,351983,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,60 - 69,fully_vaccinated_first_booster,1,21,655442,0.15,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,60 - 69,fully_vaccinated_no_booster,1,46,182099,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,70 - 79,fully_vaccinated_first_booster,1,71,581712,0.17,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,70 - 79,fully_vaccinated_no_booster,1,141,90735,1.1,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,80+,fully_vaccinated_first_booster,10,253,372035,2.69,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,80+,fully_vaccinated_no_booster,5,485,62247,8.03,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202215,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,0 - 9,fully_vaccinated_first_booster,0,0,233,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,0 - 9,fully_vaccinated_no_booster,0,0,23381,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,10 - 19,fully_vaccinated_first_booster,0,0,113175,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,10 - 19,fully_vaccinated_no_booster,0,0,301019,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,20 - 29,fully_vaccinated_first_booster,0,0,322874,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,20 - 29,fully_vaccinated_no_booster,0,1,420756,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,30 - 39,fully_vaccinated_first_booster,0,1,459927,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,30 - 39,fully_vaccinated_no_booster,0,0,453466,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,40 - 49,fully_vaccinated_first_booster,0,2,537521,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,40 - 49,fully_vaccinated_no_booster,0,2,394650,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,50 - 59,fully_vaccinated_first_booster,0,12,699573,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,50 - 59,fully_vaccinated_no_booster,1,20,350866,0.29,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,60 - 69,fully_vaccinated_first_booster,0,21,656157,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,60 - 69,fully_vaccinated_no_booster,1,47,181413,0.55,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,70 - 79,fully_vaccinated_first_booster,3,74,582087,0.52,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,70 - 79,fully_vaccinated_no_booster,0,141,90371,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,80+,fully_vaccinated_first_booster,9,262,372211,2.42,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,80+,fully_vaccinated_no_booster,0,485,62082,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,Unbekannt,fully_vaccinated_first_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202216,Unbekannt,fully_vaccinated_no_booster,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,0 - 9,fully_vaccinated_first_booster,0,0,233,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,0 - 9,fully_vaccinated_no_booster,0,0,23514,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,10 - 19,fully_vaccinated_first_booster,0,0,113735,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,10 - 19,fully_vaccinated_no_booster,0,0,300776,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,20 - 29,fully_vaccinated_first_booster,0,0,324000,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,20 - 29,fully_vaccinated_no_booster,0,1,419760,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,30 - 39,fully_vaccinated_first_booster,0,1,461383,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,30 - 39,fully_vaccinated_no_booster,0,0,452135,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202217,40 - 49,fully_vaccinated_first_booster,0,2,538784,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
