SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
050,2,4,27,153,Minnesota,Todd County,25253,25277,25307,25538,24,30,231,85,300,306,46,229,244,39,71,62,0,16,49,-15,-72,132,-15,-56,181,0,15,-12,329,329,329,329,11.861458169,12.036581768,9.054246402,9.5977972269,2.8072117666,2.4387845413,0.6326111023,1.9274264923,-2.84674996,5.1922509588,-2.214138858,7.1196774511
050,2,4,27,155,Minnesota,Traverse County,3366,3361,3287,3275,-5,-74,-12,19,40,45,12,60,63,7,-20,-18,0,0,3,-9,-53,4,-9,-53,7,-3,-1,-1,88,88,88,88,12.033694344,13.715330692,18.050541516,19.201462969,-6.016847172,-5.486132277,0,0.9143553795,-15.94464501,1.2191405059,-15.94464501,2.1334958854
050,2,4,27,157,Minnesota,Wabasha County,21380,21400,21514,21658,20,114,144,60,219,224,62,215,219,-2,4,5,0,5,10,19,93,133,19,98,143,3,12,-4,300,300,300,300,10.20645943,10.377096266,10.02004008,10.145464653,0.1864193503,0.2316316131,0.2330241879,0.4632632262,4.3342498951,6.161400908,4.567274083,6.6246641342
050,2,4,27,159,Minnesota,Wadena County,14065,14119,14184,14307,54,65,123,57,197,206,44,192,216,13,5,-10,0,8,21,41,42,114,41,50,135,0,10,-2,355,355,355,355,13.920785782,14.46070689,13.567466346,15.162682953,0.3533194361,-0.701976063,0.5653110978,1.4741497315,2.9678832633,8.0025271138,3.533194361,9.4766768453
050,2,4,27,161,Minnesota,Waseca County,18966,18964,18992,18893,-2,28,-99,50,189,192,39,191,196,11,-2,-4,0,3,5,-14,14,-96,-14,17,-91,1,13,-4,930,930,929,929,9.9588997787,10.135937706,10.064284962,10.347103075,-0.105385183,-0.211165369,0.1580777743,0.2639567111,0.7376962799,-5.067968853,0.8957740542,-4.804012142
050,2,4,27,163,Minnesota,Washington County,267563,268372,272610,275912,809,4238,3302,696,2691,2773,486,2007,2083,210,684,690,0,147,364,534,3359,2381,534,3506,2745,65,48,-133,3733,3732,3516,3396,9.9485749988,10.110806859,7.4198402165,7.5949551704,2.5287347823,2.5158516887,0.5434561594,1.3272029198,12.41815809,8.681511407,12.96161425,10.008714327
050,2,4,27,165,Minnesota,Watonwan County,11251,11231,11158,11075,-20,-73,-83,49,167,172,37,146,147,12,21,25,0,11,24,-30,-104,-134,-30,-93,-110,-2,-1,2,154,154,154,154,14.918040109,15.47249584,13.042118898,13.223586561,1.8759212113,2.248909279,0.9826253964,2.1589529078,-9.290276475,-12.05415374,-8.307651079,-9.895200828
050,2,4,27,167,Minnesota,Wilkin County,6513,6482,6410,6350,-31,-72,-60,13,60,61,31,88,94,-18,-28,-33,0,0,-1,-12,-45,-24,-12,-45,-25,-1,1,-2,90,90,90,90,9.3080980453,9.5611285266,13.651877133,14.73354232,-4.343779088,-5.172413793,0,-0.156739812,-6.981073534,-3.761755486,-6.981073534,-3.918495298
050,2,4,27,169,Minnesota,Winona County,49662,49640,49750,49478,-22,110,-272,133,436,443,120,447,455,13,-11,-12,1,33,90,-44,52,-338,-43,85,-248,8,36,-12,3530,3530,3527,3539,8.7735184626,8.92893135,8.9948686991,9.1707985649,-0.221350236,-0.241867215,0.6640507093,1.8140041117,1.0463829359,-6.81259322,1.7104336452,-4.998589108
050,2,4,27,171,Minnesota,Wright County,141336,141860,145143,148003,524,3283,2860,452,1770,1829,207,1055,1075,245,715,754,1,37,78,237,2554,2041,238,2591,2119,41,-23,-13,1117,1117,1118,1118,12.334365843,12.478423721,7.3518395278,7.3342293601,4.9825263151,5.1441943605,0.2578370261,0.5321580373,17.797723369,13.924801976,18.055560395,14.456960013
050,2,4,27,173,Minnesota,Yellow Medicine County,9533,9504,9446,9486,-29,-58,40,26,111,112,19,107,110,7,4,2,0,1,6,-34,-65,37,-34,-64,43,-2,2,-5,116,116,116,116,11.715039578,11.831819142,11.292875989,11.620536658,0.4221635884,0.2112824847,0.1055408971,0.633847454,-6.860158311,3.9087259666,-6.754617414,4.5425734207
040,3,6,28,000,Mississippi,Mississippi,2961288,2958141,2949586,2940057,-3147,-8555,-9529,8503,34972,35060,9743,41379,40014,-1240,-6407,-4954,62,628,1593,-2216,-3476,-5716,-2154,-2848,-4123,247,700,-452,93651,93591,93193,93733,11.839409641,11.905645215,14.008433362,13.587920354,-2.169023721,-1.68227514,0.2126029182,0.5409495958,-1.176763923,-1.941034457,-0.964161005,-1.400084861
050,3,6,28,001,Mississippi,Adams County,29538,29419,28804,28408,-119,-615,-396,78,309,309,130,500,488,-52,-191,-179,0,57,134,-64,-470,-353,-64,-413,-219,-3,-11,2,1291,1294,1301,1310,10.614362022,10.801929665,17.175343077,17.059358177,-6.560981056,-6.257428512,1.9579891108,4.6843319583,-16.14482249,-12.34006852,-14.18683338,-7.655736559
050,3,6,28,003,Mississippi,Alcorn County,34743,34727,34429,34204,-16,-298,-225,102,409,408,113,563,546,-11,-154,-138,0,4,16,-12,-163,-93,-12,-159,-77,7,15,-10,671,671,671,671,11.828330152,11.889324377,16.282029036,15.910713505,-4.453698884,-4.021389128,0.1156804905,0.4662480148,-4.713979987,-2.710066586,-4.598299497,-2.243818571
050,3,6,28,005,Mississippi,Amite County,12721,12699,12644,12619,-22,-55,-25,30,123,123,43,202,198,-13,-79,-75,0,1,-2,-9,17,57,-9,18,55,0,6,-5,70,70,70,70,9.7068223967,9.7375608598,15.941285562,15.675097969,-6.234463165,-5.93753711,0.0789172553,-0.158334323,1.3415933394,4.5125282033,1.4205105946,4.3541938804
050,3,6,28,007,Mississippi,Attala County,17885,17816,17706,17509,-69,-110,-197,44,215,217,86,327,312,-42,-112,-95,0,0,-1,-28,-10,-97,-28,-10,-98,1,12,-4,251,251,251,251,12.105174258,12.324293625,18.4111255,17.719721709,-6.305951241,-5.395428085,0,-0.05679398,-0.563031361,-5.509016044,-0.563031361,-5.565810024
050,3,6,28,009,Mississippi,Benton County,7644,7661,7630,7550,17,-31,-80,19,80,80,26,148,141,-7,-68,-61,0,2,5,25,31,-19,25,33,-14,-1,4,-5,65,65,65,65,10.463671441,10.540184453,19.357792165,18.577075099,-8.894120725,-8.036890646,0.261591786,0.6587615283,4.0546726833,-2.503293808,4.3162644693,-1.844532279
050,3,6,28,011,Mississippi,Bolivar County,30973,30827,30180,29370,-146,-647,-810,98,380,383,122,561,546,-24,-181,-163,0,-1,2,-115,-458,-665,-115,-459,-663,-7,-7,16,1496,1496,1486,1496,12.457586834,12.863140218,18.391332142,18.337531486,-5.933745308,-5.474391268,-0.032783123,0.067170445,-15.01467045,-22.33417296,-15.04745357,-22.26700252
050,3,6,28,013,Mississippi,Calhoun County,13267,13222,12936,12781,-45,-286,-155,32,155,158,57,272,263,-25,-117,-105,0,1,0,-22,-167,-45,-22,-166,-45,2,-3,-5,319,319,319,319,11.851058949,12.287591865,20.796696995,20.453396586,-8.945638046,-8.165804721,0.0764584448,0,-12.76856029,-3.499630595,-12.69210184,-3.499630595
050,3,6,28,015,Mississippi,Carroll County,9995,9930,9817,9731,-65,-113,-86,10,74,74,40,164,159,-30,-90,-85,0,0,0,-33,-29,5,-33,-29,5,-2,6,-6,596,596,596,596,7.4948093381,7.5711070186,16.610117993,16.267648864,-9.115308654,-8.696541846,0,0,-2.937155011,0.511561285,-2.937155011,0.511561285
050,3,6,28,017,Mississippi,Chickasaw County,17103,17078,16973,16812,-25,-105,-161,53,222,224,62,266,261,-9,-44,-37,0,0,-1,-17,-69,-120,-17,-69,-121,1,8,-3,492,492,492,492,13.039264632,13.260322628,15.623623388,15.450643777,-2.584358756,-2.190321148,0,-0.059197869,-4.052744413,-7.103744265,-4.052744413,-7.162942134
050,3,6,28,019,Mississippi,Choctaw County,8246,8208,8113,8037,-38,-95,-76,15,75,75,33,143,140,-18,-68,-65,0,0,0,-19,-31,-7,-19,-31,-7,-1,4,-4,192,192,192,192,9.1906133203,9.2879256966,17.523436064,17.3374613,-8.332822744,-8.049535604,0,0,-3.798786839,-0.866873065,-3.798786839,-0.866873065
050,3,6,28,021,Mississippi,Claiborne County,9135,9099,8898,8805,-36,-201,-93,19,117,117,32,129,122,-13,-12,-5,0,2,7,-24,-184,-92,-24,-182,-85,1,-7,-3,1066,1064,1028,1056,13.002167028,13.218098627,14.33572262,13.782974637,-1.333555593,-0.56487601,0.2222592654,0.7908264136,-20.44785242,-10.39371858,-20.22559315,-9.602892165
050,3,6,28,023,Mississippi,Clarke County,15615,15546,15457,15271,-69,-89,-186,52,211,211,74,265,261,-22,-54,-50,0,0,-3,-44,-43,-131,-44,-43,-134,-3,8,-2,155,152,152,153,13.611585976,13.73340276,17.095119827,16.987763603,-3.483533852,-3.254360844,0,-0.195261651,-2.773925104,-8.52642541,-2.773925104,-8.721687061
050,3,6,28,025,Mississippi,Clay County,18635,18621,18500,18380,-14,-121,-120,51,254,255,71,279,277,-20,-25,-22,0,0,0,2,-102,-91,2,-102,-91,4,6,-7,242,242,242,242,13.684976159,13.828633406,15.031922631,15.021691974,-1.346946472,-1.193058568,0,0,-5.495541607,-4.934924078,-5.495541607,-4.934924078
050,3,6,28,027,Mississippi,Coahoma County,21393,21230,20732,20197,-163,-498,-535,67,317,319,94,404,391,-27,-87,-72,0,1,1,-127,-399,-474,-127,-398,-473,-9,-13,10,562,560,551,559,15.10890806,15.58796941,19.255516896,19.106257177,-4.146608837,-3.518287767,0.0476621705,0.0488651079,-19.01720604,-23.16206113,-18.96954387,-23.11319602
050,3,6,28,029,Mississippi,Copiah County,28371,28268,27927,27719,-103,-341,-208,81,319,319,111,429,417,-30,-110,-98,1,24,62,-72,-259,-163,-71,-235,-101,-2,4,-9,938,936,921,935,11.353323249,11.465334436,15.268262301,14.987600187,-3.914939052,-3.522265751,0.8541685203,2.22837221,-9.217901949,-5.858462423,-8.363733428,-3.630090213
050,3,6,28,031,Mississippi,Covington County,18339,18298,18250,18098,-41,-48,-152,57,267,269,95,359,346,-38,-92,-77,0,0,-1,-7,29,-65,-7,29,-66,4,15,-9,272,272,272,272,14.610922622,14.801364587,19.645397833,19.03818642,-5.034475211,-4.236821833,0,-0.05502366,1.5869541425,-3.576537911,1.5869541425,-3.631561571
050,3,6,28,033,Mississippi,DeSoto County,185317,186107,189042,191723,790,2935,2681,544,2152,2152,412,1795,1715,132,357,437,7,28,57,630,2531,2237,637,2559,2294,21,19,-50,888,888,888,888,11.472774817,11.303559939,9.5695310397,9.008180899,1.9032437778,2.2953790396,0.1492740218,0.299397266,13.493305327,11.750029546,13.642579348,12.049426812
050,3,6,28,035,Mississippi,Forrest County,78163,78185,77883,78110,22,-302,227,272,995,999,227,946,913,45,49,86,1,27,66,-49,-415,109,-48,-388,175,25,37,-34,5799,5798,5730,5794,12.750852193,12.808267038,12.122920778,11.705653459,0.6279314145,1.1026135788,0.3460030243,0.8461918163,-5.318194633,1.3974986057,-4.972191609,2.243690422
050,3,6,28,037,Mississippi,Franklin County,7681,7665,7689,7642,-16,24,-47,26,95,95,35,130,121,-9,-35,-26,0,0,1,-8,57,-22,-8,57,-21,1,2,0,59,59,59,59,12.374625505,12.393190268,16.933698059,15.785010763,-4.559072554,-3.391820494,0,0.1304546344,7.4247753029,-2.870001957,7.4247753029,-2.739547322
050,3,6,28,039,Mississippi,George County,24348,24364,24793,25206,16,429,413,74,320,321,55,341,329,19,-21,-8,0,5,13,-11,452,403,-11,457,416,8,-7,5,484,484,484,484,13.01950892,12.840256805,13.873914193,13.160263205,-0.854405273,-0.3200064,0.2034298269,0.5200104002,18.39005635,16.120322406,18.593486177,16.640332807
050,3,6,28,041,Mississippi,Greene County,13533,13530,13643,13552,-3,113,-91,38,138,139,35,173,165,3,-35,-26,0,3,3,-8,143,-62,-8,146,-59,2,2,-6,2724,2724,2724,2721,10.15714128,10.222467365,12.733227836,12.134583563,-2.576086557,-1.912116198,0.2208074191,0.2206287921,10.525153645,-4.559661703,10.745961064,-4.33903291
050,3,6,28,043,Mississippi,Grenada County,21627,21572,21312,21088,-55,-260,-224,55,232,233,90,384,377,-35,-152,-144,0,6,14,-21,-119,-90,-21,-113,-76,1,5,-4,310,310,310,310,10.819886205,10.990566038,17.908777166,17.783018868,-7.088890962,-6.79245283,0.2798246432,0.6603773585,-5.549855424,-4.245283019,-5.270030781,-3.58490566
050,3,6,28,045,Mississippi,Hancock County,46047,46117,46046,46094,70,-71,48,105,416,417,144,638,611,-39,-222,-194,1,-3,-2,110,126,259,111,123,257,-2,28,-15,219,219,219,219,9.0274839144,9.0514434556,13.845035426,13.262426742,-4.817551512,-4.210983286,-0.065102047,-0.043412199,2.7342859933,5.6218797482,2.6691839458,5.5784675494
050,3,6,28,047,Mississippi,Harrison County,208621,208811,209642,211044,190,831,1402,573,2411,2412,579,2510,2406,-6,-99,6,16,62,212,131,737,1231,147,799,1443,49,131,-47,4543,4543,4575,4574,11.523396893,11.466984877,11.996568312,11.438460039,-0.473171419,0.028524838,0.2963295758,1.0078776094,3.5224983451,5.8523459302,3.8188279209,6.8602235396
050,3,6,28,049,Mississippi,Hinds County,227750,226763,222508,217730,-987,-4255,-4778,682,2808,2816,673,2926,2769,9,-118,47,0,62,161,-938,-4082,-5097,-938,-4020,-4936,-58,-117,111,8229,8226,8095,8205,12.500250406,12.793080107,13.025545829,12.579559238,-0.525295423,0.2135208683,0.2760026799,0.7314225487,-18.17166031,-23.15565671,-17.89565763,-22.42423416
050,3,6,28,051,Mississippi,Holmes County,17001,16879,16476,16121,-122,-403,-355,51,238,238,105,301,291,-54,-63,-53,0,0,0,-64,-332,-310,-64,-332,-310,-4,-8,8,888,888,880,887,14.270724029,14.602570789,18.048268625,17.854403779,-3.777544596,-3.251832991,0,0,-19.90706041,-19.02015523,-19.90706041,-19.02015523
050,3,6,28,053,Mississippi,Humphreys County,7790,7735,7548,7333,-55,-187,-215,20,85,86,31,146,139,-11,-61,-53,0,1,1,-41,-124,-167,-41,-123,-166,-3,-3,4,68,68,68,68,11.123470523,11.558363013,19.106196427,18.681540219,-7.982725905,-7.123177206,0.1308643591,0.1343995699,-16.22718053,-22.44472818,-16.09631617,-22.31032861
050,3,6,28,055,Mississippi,Issaquena County,1335,1325,1297,1273,-10,-28,-24,0,12,12,3,13,13,-3,-1,-1,0,0,0,-7,-26,-23,-7,-26,-23,0,-1,0,498,498,496,496,9.1533180778,9.3385214008,9.9160945843,10.116731518,-0.762776506,-0.778210117,0,0,-19.83218917,-17.89883268,-19.83218917,-17.89883268
050,3,6,28,057,Mississippi,Itawamba County,23861,23862,23866,23903,1,4,37,66,251,251,84,377,363,-18,-126,-112,0,1,1,12,114,146,12,115,147,7,15,2,1440,1438,1423,1439,10.517934965,10.50890745,15.797854509,15.198141054,-5.279919544,-4.689233603,0.0419041234,0.0418681572,4.7770700637,6.1127509473,4.8189741871,6.1546191044
050,3,6,28,059,Mississippi,Jackson County,143259,143377,144438,144975,118,1061,537,375,1535,1541,390,1730,1665,-15,-195,-124,9,78,212,80,1120,508,89,1198,720,44,58,-59,1151,1151,1296,1297,10.666574015,10.649141538,12.021611104,11.50604845,-1.35503709,-0.856906912,0.5420148359,1.4650343972,7.7827771311,3.5105541216,8.3247919671,4.9755885188
050,3,6,28,061,Mississippi,Jasper County,16370,16352,16265,16167,-18,-87,-98,51,188,189,69,256,249,-18,-68,-60,0,0,0,-2,-30,-31,-2,-30,-31,2,11,-7,140,140,139,139,11.527730938,11.655155402,15.697335745,15.355204736,-4.169604807,-3.700049334,0,0,-1.839531533,-1.911692156,-1.839531533,-1.911692156
050,3,6,28,063,Mississippi,Jefferson County,7260,7249,7156,7087,-11,-93,-69,22,73,73,26,109,112,-4,-36,-39,0,0,1,-8,-59,-29,-8,-59,-28,1,2,-2,336,336,336,336,10.135369663,10.250649442,15.133634155,15.727023801,-4.998264491,-5.476374359,0,0.1404198554,-8.191600139,-4.072175806,-8.191600139,-3.93175595
050,3,6,28,065,Mississippi,Jefferson Davis County,11323,11271,11158,11088,-52,-113,-70,21,116,117,37,193,187,-16,-77,-70,0,0,-1,-34,-41,6,-34,-41,5,-2,5,-5,103,103,103,103,10.343751393,10.518744943,17.209862232,16.812011148,-6.866110839,-6.293266205,0,-0.089903803,-3.655981096,0.5394228176,-3.655981096,0.4495190147
050,3,6,28,067,Mississippi,Jones County,67248,67163,66839,66569,-85,-324,-270,210,868,873,228,920,889,-18,-52,-16,0,-1,-15,-77,-304,-208,-77,-305,-223,10,33,-31,1807,1805,1797,1805,12.955030522,13.087670904,13.731138341,13.32753658,-0.776107819,-0.239865675,-0.01492515,-0.224874071,-4.537245713,-3.118253778,-4.552170863,-3.343127848
050,3,6,28,069,Mississippi,Kemper County,8981,8956,8781,8654,-25,-175,-127,17,80,79,43,141,130,-26,-61,-51,0,0,-3,0,-113,-70,0,-113,-73,1,-1,-3,849,848,838,847,9.0206912105,9.0622311443,15.898968258,14.912532263,-6.878277048,-5.850301118,0,-0.34413536,-12.74172633,-8.029825065,-12.74172633,-8.373960424
050,3,6,28,071,Mississippi,Lafayette County,55812,55907,56857,57615,95,950,758,109,513,515,109,518,498,0,-5,17,-2,18,50,85,945,693,83,963,743,12,-8,-2,5639,5633,5603,5644,9.0986485048,8.9978335313,9.1873292895,8.7008176672,-0.088680785,0.2970158641,0.3192508247,0.873576071,16.760668298,12.107764344,17.079919123,12.981340415
050,3,6,28,073,Mississippi,Lamar County,64223,64384,65395,65783,161,1011,388,174,751,754,135,570,557,39,181,197,2,21,49,105,802,177,107,823,226,15,7,-35,373,370,371,370,11.57352114,11.495830093,8.7841638478,8.4922776685,2.789357292,3.0035524249,0.3236270891,0.7470764915,12.359472642,2.6986232448,12.683099731,3.4456997362
050,3,6,28,075,Mississippi,Lauderdale County,72983,72672,71871,70904,-311,-801,-967,200,839,840,323,1202,1181,-123,-363,-341,6,0,17,-186,-462,-648,-180,-462,-631,-8,24,5,2854,2854,2820,2824,11.609002165,11.76676589,16.631728966,16.54351252,-5.022726801,-4.776746629,0,0.2381369287,-6.392561383,-9.077219401,-6.392561383,-8.839082472
050,3,6,28,077,Mississippi,Lawrence County,12015,11982,11774,11713,-33,-208,-61,35,127,127,46,217,213,-11,-90,-86,0,0,-2,-23,-118,31,-23,-118,29,1,0,-4,60,60,60,60,10.692035696,10.814493124,18.269068867,18.137693192,-7.577033171,-7.323200068,0,-0.170306978,-9.934332379,2.6397581641,-9.934332379,2.4694511858
050,3,6,28,079,Mississippi,Leake County,21272,21245,21247,21135,-27,2,-112,78,328,328,79,327,326,-1,1,2,0,-1,3,-27,-14,-107,-27,-15,-104,1,16,-10,371,371,371,371,15.438200132,15.478269076,15.391132448,15.383889387,0.0470676833,0.0943796895,-0.047067683,0.1415695342,-0.658947567,-5.049313388,-0.70601525,-4.907743854
050,3,6,28,081,Mississippi,Lee County,83347,83310,83043,82959,-37,-267,-84,270,1072,1074,262,1169,1136,8,-97,-62,4,32,82,-67,-247,-71,-63,-215,11,18,45,-33,1065,1065,1065,1066,12.888255697,12.939603137,14.054450476,13.686582089,-1.166194779,-0.746978952,0.3847240507,0.9879399043,-2.969588766,-0.855411381,-2.584864715,0.1325285238
050,3,6,28,083,Mississippi,Leflore County,28348,28191,27398,26570,-157,-793,-828,105,426,424,163,569,559,-58,-143,-135,1,10,26,-95,-639,-738,-94,-629,-712,-5,-21,19,902,902,889,902,15.326773282,15.71301512,20.471676051,20.71597984,-5.144902769,-5.00296472,0.3597834104,0.963533946,-22.99015992,-27.34954047,-22.63037651,-26.38600652
050,3,6,28,085,Mississippi,Lincoln County,34906,34822,34907,34717,-84,85,-190,92,392,392,154,552,543,-62,-160,-151,0,4,6,-28,224,-33,-28,228,-27,6,17,-12,477,477,477,477,11.243528518,11.26048489,15.832723831,15.598069631,-4.589195313,-4.337584741,0.1147298828,0.1723543606,6.4248734386,-0.947948983,6.5396033214,-0.775594623
050,3,6,28,087,Mississippi,Lowndes County,58882,58767,58129,57603,-115,-638,-526,184,717,722,206,818,790,-22,-101,-68,0,4,11,-97,-544,-466,-97,-540,-455,4,3,-3,1889,1884,1869,1882,12.267314536,12.477102271,13.995346291,13.652231016,-1.728031755,-1.175128746,0.0684369012,0.1900943559,-9.30741856,-8.053088169,-9.238981659,-7.862993813
050,3,6,28,089,Mississippi,Madison County,109149,109251,109919,111113,102,668,1194,292,1204,1209,301,1214,1186,-9,-10,23,2,46,111,76,571,1101,78,617,1212,33,61,-41,2383,2381,2367,2379,10.986905142,10.939592457,11.078158507,10.731477795,-0.091253365,0.2081146621,0.4197654789,1.0043794564,5.2105671397,9.9623583915,5.6303326185,10.966737848
050,3,6,28,091,Mississippi,Marion County,24438,24370,24271,24050,-68,-99,-221,58,245,246,117,464,450,-59,-219,-204,0,1,0,-14,106,-4,-14,107,-4,5,13,-13,590,590,590,590,10.073806048,10.181908487,19.078555128,18.625442354,-9.00474908,-8.443533867,0.0411175757,0,4.358463025,-0.165559488,4.3995806007,-0.165559488
050,3,6,28,093,Mississippi,Marshall County,33755,33778,33820,34110,23,42,290,99,420,419,109,526,512,-10,-106,-93,0,-1,0,29,137,385,29,136,385,4,12,-2,2000,1997,1979,1994,12.426403148,12.33622847,15.562590609,15.074341234,-3.136187461,-2.738112763,-0.029586674,0,4.0533743602,11.335197998,4.023787686,11.335197998
050,3,6,28,095,Mississippi,Monroe County,34179,34138,33913,33577,-41,-225,-336,116,442,443,146,609,593,-30,-167,-150,0,0,-1,-16,-79,-175,-16,-79,-176,5,21,-10,446,446,446,446,12.990257307,13.127870796,17.89834095,17.572973774,-4.908083643,-4.445102978,0,-0.02963402,-2.321788071,-5.185953475,-2.321788071,-5.215587494
050,3,6,28,097,Mississippi,Montgomery County,9822,9796,9704,9530,-26,-92,-174,34,122,122,43,211,206,-9,-89,-84,0,0,0,-16,-9,-88,-16,-9,-88,-1,6,-2,115,115,115,115,12.512820513,12.685868774,21.641025641,21.420401373,-9.128205128,-8.734532599,0,0,-0.923076923,-9.150462722,-0.923076923,-9.150462722
050,3,6,28,099,Mississippi,Neshoba County,29094,28988,28863,28673,-106,-125,-190,104,428,428,172,559,543,-68,-131,-115,0,1,3,-38,-13,-70,-38,-12,-67,0,18,-8,486,486,486,486,14.796632729,14.877641824,19.325508634,18.875139043,-4.528875905,-3.997497219,0.0345715718,0.1042825362,-0.449430433,-2.433259177,-0.414858862,-2.328976641
050,3,6,28,101,Mississippi,Newton County,21293,21255,21117,21029,-38,-138,-88,77,300,301,88,328,321,-11,-28,-20,0,0,0,-31,-119,-62,-31,-119,-62,4,9,-6,902,901,890,899,14.160294534,14.283680539,15.481922024,15.232762302,-1.32162749,-0.949081763,0,0,-5.616916832,-2.942153467,-5.616916832,-2.942153467
050,3,6,28,103,Mississippi,Noxubee County,10279,10228,10114,9990,-51,-114,-124,45,158,158,48,175,169,-3,-17,-11,0,0,0,-44,-96,-117,-44,-96,-117,-4,-1,4,144,144,144,144,15.534362403,15.718265022,17.205781142,16.812574612,-1.67141874,-1.09430959,0,0,-9.438599941,-11.63947473,-9.438599941,-11.63947473
050,3,6,28,105,Mississippi,Oktibbeha County,51780,51698,51808,51427,-82,110,-381,130,523,523,118,467,448,12,56,75,7,56,149,-107,-49,-606,-100,7,-457,6,47,1,5633,5625,5569,5631,10.105694356,10.132222599,9.0236314803,8.6792270063,1.0820628756,1.4529955926,1.0820628756,2.8866179106,-0.946805016,-11.74020439,0.1352578594,-8.853586477
050,3,6,28,107,Mississippi,Panola County,33209,33171,32919,32661,-38,-252,-258,130,444,443,109,498,480,21,-54,-37,0,-5,-8,-62,-201,-203,-62,-206,-211,3,8,-10,410,410,410,410,13.436223332,13.510216529,15.070358602,14.638609332,-1.63413527,-1.128392803,-0.151308821,-0.243976822,-6.082614616,-6.190911863,-6.233923438,-6.434888686
050,3,6,28,109,Mississippi,Pearl River County,56144,56198,56505,57261,54,307,756,166,591,594,211,876,859,-45,-285,-265,0,2,-4,94,580,1011,94,582,1007,5,10,14,1126,1124,1113,1124,10.487742119,10.442487211,15.545282734,15.101172582,-5.057540616,-4.658685372,0.0354915131,-0.070319779,10.292538797,17.773324192,10.32803031,17.703004413
050,3,6,28,111,Mississippi,Perry County,11514,11458,11490,11368,-56,32,-122,27,120,121,52,218,214,-25,-98,-93,0,0,-3,-29,129,-23,-29,129,-26,-2,1,-3,113,113,113,113,10.45842775,10.587102984,18.999477079,18.724297839,-8.541049329,-8.137194855,0,-0.262490157,11.242809831,-2.012424534,11.242809831,-2.274914691
050,3,6,28,113,Mississippi,Pike County,40329,40190,39957,39644,-139,-233,-313,117,500,502,179,638,624,-62,-138,-122,0,1,2,-80,-115,-181,-80,-114,-179,3,19,-12,978,976,964,976,12.477073378,12.612906873,15.92074563,15.678194998,-3.443672252,-3.065288125,0.0249541468,0.050250625,-2.869726877,-4.547681562,-2.84477273,-4.497430937
050,3,6,28,115,Mississippi,Pontotoc County,31192,31194,31336,31389,2,142,53,92,412,412,105,432,423,-13,-20,-11,0,3,0,9,142,81,9,145,81,6,17,-17,206,206,205,206,13.177674716,13.136707852,13.817367664,13.487445197,-0.639692947,-0.350737346,0.0959539421,0,4.5418199264,2.5827022718,4.6377738685,2.5827022718
050,3,6,28,117,Mississippi,Prentiss County,25000,24962,24921,24792,-38,-41,-129,61,268,269,98,411,397,-37,-143,-128,3,12,29,-9,74,-18,-6,86,11,5,16,-12,1312,1309,1287,1306,10.745143636,10.822118963,16.47855983,15.971677428,-5.733416194,-5.149558466,0.4811258345,1.1666968399,2.9669426458,-0.724156659,3.4480684802,0.4425401806
050,3,6,28,119,Mississippi,Quitman County,6173,6154,5911,5701,-19,-243,-210,13,89,90,30,147,142,-17,-58,-52,0,1,1,-4,-178,-165,-4,-177,-164,2,-8,6,115,115,115,115,14.753418981,15.501205649,24.368006631,24.457457802,-9.61458765,-8.956252153,0.1657687526,0.1722356183,-29.50683796,-28.41887702,-29.34106921,-28.24664141
050,3,6,28,121,Mississippi,Rankin County,157026,157149,158183,158979,123,1034,796,401,1673,1672,354,1637,1569,47,36,103,0,12,22,27,905,742,27,917,764,49,81,-71,5698,5696,5700,5696,10.611038524,10.543507734,10.382707749,9.8939973893,0.2283307752,0.6495103449,0.0761102584,0.1387303649,5.7399819872,4.6789968533,5.8160922456,4.8177272183
050,3,6,28,123,Mississippi,Scott County,27987,27968,27650,27707,-19,-318,57,130,499,501,89,370,357,41,129,144,1,20,45,-61,-457,-132,-60,-437,-87,0,-10,0,171,171,171,171,17.943831134,18.100691873,13.305045129,12.898097802,4.6387860045,5.2025940712,0.7191916286,1.6258106473,-16.43352871,-4.769044565,-15.71433709,-3.143233918
